FILE NUMBER,OFFENSE DATE,OFFENSE TIME,CRIME,COMMITTED,OFFENSE,OFFENSE DESCRIPTION,FULL ADDRESS,ADDRESS NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,CITY,STATE,ZIP CODE,DISTRICT,ZONE,SUBZONE,COMPLETE DISTRICT,COUNCIL DISTRICT,CRIME PREVENTION DISTRICT,GEOLOCATION
1900112429,11/07/2019,0830,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,2950 COLLEGE DR,2950,,COLLEGE,DR,BATON ROUGE,LA,70808,2,C,2,2C2,12,NONE,"2950 COLLEGE DR
BATON ROUGE, LA
(30.41991, -91.141008)"
1900111941,11/07/2019,1530,OTHER,COMMITTED,14:103A(2),DIST/PEACE/OFFENSIVE WORDS,5300 MONARCH AV,5300,,MONARCH,AV,BATON ROUGE,LA,70811,,,,,5,NONE,"5300 MONARCH AV
BATON ROUGE, LA 70805
(30.51576, -91.137084)"
1900112574,11/07/2019,1500,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,9618 AIRLINE HW,9618,,AIRLINE,HW,BATON ROUGE,LA,70815,3,G,3,3G3,11,NONE,"9618 AIRLINE HW
BATON ROUGE, LA 70816"
1900112428,11/07/2019,0450,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,7139 WOODSTOCK DR,7139,,WOODSTOCK,DR,BATON ROUGE,LA,70809,3,G,2,3G2,11,JEFFERSON PLACE/BOCAGE,"7139 WOODSTOCK DR
BATON ROUGE, LA 70809
(30.428041, -91.116618)"
1900112612,11/07/2019,0800,THEFT,COMMITTED,13:67,THEFT/MISD/CC,11585 N HARRELL'S FERRY RD,11585,N,HARRELL'S FERRY,RD,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"11585 N HARRELL'S FERRY RD
BATON ROUGE, LA
(30.432412, -91.053662)"
1900112475,11/07/2019,1015,NARCOTICS,COMMITTED,13:1019,POSSESSION DRUG PARAPHERNELIA,650 N ARDENWOOD DR,650,N,ARDENWOOD,DR,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"650 N ARDENWOOD DR
BATON ROUGE, LA 70810
(30.455185, -91.127478)"
1900112423,11/07/2019,0400,ASSAULT,COMMITTED,13:38,ASSAULT/SIMPLE/CC,4959 PACKARD ST,4959,,PACKARD,ST,BATON ROUGE,LA,70811,4,D,1,4D1,5,NONE,"4959 PACKARD ST
BATON ROUGE, LA 70805
(30.519027, -91.133781)"
1900112940,11/07/2019,1000,THEFT,COMMITTED,14:68.4,UNAU USE OF MOTOR VEHICLE,1539 FAIRCHILD ST,1539,,FAIRCHILD,ST,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"1539 FAIRCHILD ST
BATON ROUGE, LA 70807
(30.522184, -91.17741)"
1900112770,11/07/2019,1545,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,1609 77TH AV,1609,,77TH,AV,BATON ROUGE,LA,70807,,,,,2,SOUTHERN HEIGHTS,"1609 77TH AV
BATON ROUGE, LA 70807
(30.517244, -91.176273)"
1900112553,11/07/2019,1438,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,5455 AIRLINE HW,5455,,AIRLINE,HW,BATON ROUGE,LA,70805,4,D,2,4D2,5,NONE,"5455 AIRLINE HW
BATON ROUGE, LA 70811
(30.506742, -91.136228)"
1900112472,11/07/2019,1021,OTHER,COMMITTED,C.CR.P. ART 21,CONTEMPT OF COURT,11900 OLD HAMMOND HW,11900,,OLD HAMMOND,HW,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"11900 OLD HAMMOND HW
BATON ROUGE, LA 70816
(30.438679, -91.050996)"
1900112411,11/07/2019,0210,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,5713 SAINT KATHERINE AV,5713,,SAINT KATHERINE,AV,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5713 SAINT KATHERINE AV
BATON ROUGE, LA
(30.498927, -91.133691)"
1900112693,11/07/2019,2220,NON-RESIDENTIAL BURGLARY,ATTEMPTED,14:62,BURGLARY/SIMPLE,1865 ARIZONA ST,1865,,ARIZONA,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"1865 ARIZONA ST
BATON ROUGE, LA
(30.430099, -91.180716)"
1900112592,11/07/2019,1640,OTHER,COMMITTED,11:140,D W I /CC,2500 POCAHONTAS ST,2500,,POCAHONTAS,ST,BATON ROUGE,LA,70805,1,B,2,1B2,10,NONE,"2500 POCAHONTAS ST
BATON ROUGE, LA 70805
(30.46986, -91.167245)"
1900112693,11/07/2019,2220,OTHER,COMMITTED,14:27,ATTEMPTED (Code Modifier),1865 ARIZONA ST,1865,,ARIZONA,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"1865 ARIZONA ST
BATON ROUGE, LA
(30.430099, -91.180716)"
1900112592,11/07/2019,1640,OTHER,COMMITTED,11:69,FOLLOWING TOO CLOSE/CC,2500 POCAHONTAS ST,2500,,POCAHONTAS,ST,BATON ROUGE,LA,70805,1,B,2,1B2,10,NONE,"2500 POCAHONTAS ST
BATON ROUGE, LA
(30.46986, -91.167245)"
1900112653,11/07/2019,1927,BATTERY,COMMITTED,13:35.3,DOMESTIC ABUSE BATTERY/CC,3779 EATON ST,3779,,EATON,ST,BATON ROUGE,LA,70805,4,G,2,4G2,7,NONE,"3779 EATON ST
BATON ROUGE, LA 70805
(30.48352, -91.146383)"
1900112673,11/07/2019,2048,THEFT,COMMITTED,14:68.4,UNAU USE OF MOTOR VEHICLE,10379 CINQUEFOIL AV,10379,,CINQUEFOIL,AV,BATON ROUGE,LA,70816,3,C,3,3C3,11,NONE,"10379 CINQUEFOIL AV
BATON ROUGE, LA 70815
(30.429109, -91.070741)"
1900112450,11/07/2019,0838,OTHER,COMMITTED,13:285,IMPROPER TELEPHONE COMMUNICATIONS,2644 LAUREL ST,2644,,LAUREL,ST,BATON ROUGE,LA,70802,1,B,1,1B1,10,NONE,"2644 LAUREL ST
BATON ROUGE, LA
(30.451183, -91.161121)"
1900112643,11/07/2019,2007,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,5075 GOVERNMENT ST,5075,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"5075 GOVERNMENT ST
BATON ROUGE, LA 70806
(30.44456, -91.137731)"
1900112469,11/07/2019,0942,OTHER,COMMITTED,14:62.2,BURGLARY/S INHAB DWELLING,12533 COURSEY BL,12533,,COURSEY,BL,BATON ROUGE,LA,70816,3,F,2,3F2,8,NONE,"12533 COURSEY BL
BATON ROUGE, LA
(30.410727, -91.039445)"
1900112478,11/07/2019,1100,THEFT,COMMITTED,14:67.11,CREDIT CARD FRAUD,8235 SCENIC HW,8235,,SCENIC,HW,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8235 SCENIC HW
BATON ROUGE, LA
(30.522411, -91.180319)"
1900112431,11/07/2019,0637,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,7120 WOODSTOCK DR,7120,,WOODSTOCK,DR,BATON ROUGE,LA,70809,3,G,2,3G2,11,JEFFERSON PLACE/BOCAGE,"7120 WOODSTOCK DR
BATON ROUGE, LA
(30.427754, -91.117122)"
1900112454,11/07/2019,1200,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,2961 SVENDSON DR,2961,,SVENDSON,DR,BATON ROUGE,LA,70809,3,G,3,3G3,11,JEFFERSON PLACE/BOCAGE,"2961 SVENDSON DR
BATON ROUGE, LA 70816
(30.423587, -91.115189)"
1900112411,11/07/2019,0210,HOMICIDE,COMMITTED,14:30/G,MURDER/GUN 1ST DEGREE,5713 SAINT KATHERINE AV,5713,,SAINT KATHERINE,AV,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5713 SAINT KATHERINE AV
BATON ROUGE, LA
(30.498927, -91.133691)"
1900112403,11/07/2019,0100,THEFT,COMMITTED,13:67,THEFT/MISD/CC,3425 S SHERWOOD FOREST BL,3425,S,SHERWOOD FOREST,BL,BATON ROUGE,LA,70816,3,E,1,3E1,8,NONE,"3425 S SHERWOOD FOREST BL
BATON ROUGE, LA
(30.421771, -91.051478)"
1900112488,11/07/2019,0553,THEFT,COMMITTED,14:67.24,THEFT OF UTILITY PROPERTY,3627 FLORIDA ST,3627,,FLORIDA,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"3627 FLORIDA ST
BATON ROUGE, LA 70806
(30.450374, -91.153046)"
1900112455,11/07/2019,0830,THEFT,COMMITTED,13:67,THEFT/MISD/CC,1644 NICHOLSON DR,1644,,NICHOLSON,DR,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"1644 NICHOLSON DR
BATON ROUGE, LA 70802
(30.432658, -91.187585)"
1900112607,11/07/2019,1642,BATTERY,COMMITTED,14:34.1,BATT/2ND DEGREE,9379 BERMUDA AV,9379,,BERMUDA,AV,BATON ROUGE,LA,70810,2,E,4,2E4,11,NONE,"9379 BERMUDA AV
BATON ROUGE, LA
(30.39227, -91.102681)"
1900112652,11/07/2019,1915,RESIDENTIAL BURGLARY,COMMITTED,14:62.2/RUF,BURG/S/INH DWEL RES UNK FORCE,2525 MONTE SANO AV,2525,,MONTE SANO,AV,BATON ROUGE,LA,70807,4,C,1,4C1,10,NONE,"2525 MONTE SANO AV
BATON ROUGE, LA 70807
(30.509307, -91.165558)"
1900112666,11/07/2019,2016,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,1931 PLANK RD,1931,,PLANK,RD,BATON ROUGE,LA,70802,1,B,2,1B2,10,NONE,"1931 PLANK RD
BATON ROUGE, LA 70805
(30.464966, -91.1653)"
1900112424,11/07/2019,0443,THEFT,COMMITTED,14:67/BD,THEFT $50-$200 FROM AUTO,1900 BLOUNT RD,1900,,BLOUNT,RD,BATON ROUGE,LA,70807,4,B,2,4B2,2,NONE,"1900 BLOUNT RD
BATON ROUGE, LA
(30.544636, -91.17146)"
1900112660,11/07/2019,2013,OTHER,COMMITTED,14:62.2,BURGLARY/S INHAB DWELLING,1443 BRIGHTSIDE DR,1443,,BRIGHTSIDE,DR,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1443 BRIGHTSIDE DR
BATON ROUGE, LA
(30.38747, -91.174979)"
1900112533,11/07/2019,1322,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,5665 MCCLELLAND DR,5665,,MCCLELLAND,DR,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5665 MCCLELLAND DR
BATON ROUGE, LA 70805
(30.501297, -91.135284)"
1900112679,11/07/2019,2000,BATTERY,COMMITTED,14:34/ODW,BATT/AGG OTHER DANGER WEAPON,680 SHARP LN,680,,SHARP,LN,BATON ROUGE,LA,70815,3,D,1,3D1,6,NONE,"680 SHARP LN
BATON ROUGE, LA
(30.459028, -91.072052)"
1900112631,11/07/2019,1858,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,2712 FLORIDA ST,2712,,FLORIDA,ST,BATON ROUGE,LA,70806,1,B,1,1B1,10,NONE,"2712 FLORIDA ST
BATON ROUGE, LA 70802
(30.45014, -91.160646)"
1900112791,11/07/2019,2000,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,3510 CANONICUS ST,3510,,CANONICUS,ST,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"3510 CANONICUS ST
BATON ROUGE, LA 70802
(30.479997, -91.163359)"
1900112587,11/07/2019,1636,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,5200 BANK ST,5200,,BANK,ST,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5200 BANK ST
BATON ROUGE, LA 70805
(30.497527, -91.131375)"
1900112434,11/07/2019,0702,ASSAULT,COMMITTED,14:37,ASSAULT/AGG,1105 N 46TH ST,1105,N,46TH,ST,BATON ROUGE,LA,70802,1,C,1,1C1,7,NONE,"1105 N 46TH ST
BATON ROUGE, LA
(30.458495, -91.143445)"
1900112479,11/07/2019,1030,THEFT,COMMITTED,14:67.10,THEFT OF GOODS,6721 BICENTENNIAL PL,6721,,BICENTENNIAL,PL,BATON ROUGE,LA,70805,4,G,3,4G3,7,NONE,"6721 BICENTENNIAL PL
BATON ROUGE, LA 70805
(30.486144, -91.122412)"
1900112466,11/07/2019,1001,THEFT,COMMITTED,14:67.16,THEFT/IDENTITY,333 LAUREL ST,333,,LAUREL,ST,BATON ROUGE,LA,70801,5,A,2,5A2,10,NONE,"333 LAUREL ST
BATON ROUGE, LA
(30.450393, -91.188024)"
1900112594,11/07/2019,1725,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,1334 FLORIDA ST,1334,,FLORIDA,ST,BATON ROUGE,LA,70802,1,A,1,1A1,10,NONE,"1334 FLORIDA ST
BATON ROUGE, LA 70802
(30.449669, -91.175976)"
1900112575,11/07/2019,0700,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,5106 GARIG AV,5106,,GARIG,AV,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"5106 GARIG AV
BATON ROUGE, LA 70806
(30.445515, -91.138175)"
1900112663,11/07/2019,2017,NARCOTICS,COMMITTED,13:1019,POSSESSION DRUG PARAPHERNELIA,1443 BRIGHTSIDE DR,1443,,BRIGHTSIDE,DR,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1443 BRIGHTSIDE DR
BATON ROUGE, LA
(30.38747, -91.174979)"
1900112663,11/07/2019,2017,NARCOTICS,COMMITTED,13:966,POSS MARIJUANA/CC,1443 BRIGHTSIDE DR,1443,,BRIGHTSIDE,DR,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1443 BRIGHTSIDE DR
BATON ROUGE, LA
(30.38747, -91.174979)"
1900112578,11/07/2019,1544,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,4017 PLANK RD,4017,,PLANK,RD,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"4017 PLANK RD
BATON ROUGE, LA
(30.485875, -91.157948)"
1900112812,11/07/2019,1600,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,3803 S SHERWOOD FOREST BL,3803,S,SHERWOOD FOREST,BL,BATON ROUGE,LA,70816,3,F,2,3F2,8,NONE,"3803 S SHERWOOD FOREST BL
BATON ROUGE, LA 70816
(30.418271, -91.051486)"
1900112496,11/07/2019,1138,OTHER,COMMITTED,13:285,IMPROPER TELEPHONE COMMUNICATIONS,1084 N DONMOOR AV,1084,N,DONMOOR,AV,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"1084 N DONMOOR AV
BATON ROUGE, LA
(30.460243, -91.118699)"
1900112484,11/07/2019,1008,NARCOTICS,COMMITTED,40:966C,POSS SCH 1 DRUGS,6880 CEZANNE AV,6880,,CEZANNE,AV,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"6880 CEZANNE AV
BATON ROUGE, LA
(30.460076, -91.120502)"
1900112626,11/07/2019,1804,NARCOTICS,COMMITTED,40:967C,POSS OF SCHEDULE 2 DRUGS,8308 AIRLINE HW,8308,,AIRLINE,HW,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"8308 AIRLINE HW
BATON ROUGE, LA
(30.4609, -91.101662)"
1900112585,11/07/2019,1536,NARCOTICS,COMMITTED,40:966A,DIST/MANF SCH1 DRUG,4200 FERRETT,4200,,FERRETT,,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"4200 FERRETT
BATON ROUGE, LA
(30.42159, -91.144464)"
1900112598,11/07/2019,1540,NARCOTICS,COMMITTED,40:967,POSS/DIST MANUF SCHED II,7600 JEFFERSON HW,7600,,JEFFERSON,HW,BATON ROUGE,LA,70809,3,G,4,3G4,11,NONE,"7600 JEFFERSON HW
BATON ROUGE, LA 70809
(30.430014, -91.10855)"
1900112585,11/07/2019,1536,FIREARM,COMMITTED,14:69.1,ILL POSS OF STOLEN FIREARMS,4200 FERRETT,4200,,FERRETT,,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"4200 FERRETT
BATON ROUGE, LA
(30.42159, -91.144464)"
1900112411,11/07/2019,0210,HOMICIDE,COMMITTED,14:30.1/G,MURDER/GUN 2ND DEGREE,5713 SAINT KATHERINE AV,5713,,SAINT KATHERINE,AV,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5713 SAINT KATHERINE AV
BATON ROUGE, LA
(30.498927, -91.133691)"
1900112502,11/07/2019,1108,BATTERY,COMMITTED,14:35.3,DOMESTIC ABUSE BATT,791 N CARROLLTON AV,791,N,CARROLLTON,AV,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"791 N CARROLLTON AV
BATON ROUGE, LA 70805
(30.456621, -91.12374)"
1900112484,11/07/2019,1008,NARCOTICS,COMMITTED,40:966A,DIST/MANF SCH1 DRUG,6880 CEZANNE AV,6880,,CEZANNE,AV,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"6880 CEZANNE AV
BATON ROUGE, LA 70805
(30.460076, -91.120502)"
1900112585,11/07/2019,1536,FIREARM,COMMITTED,14:95E,POSS OF FIREARM W/ DRUGS,4200 FERRETT,4200,,FERRETT,,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"4200 FERRETT
BATON ROUGE, LA
(30.42159, -91.144464)"
1900112585,11/07/2019,1536,NARCOTICS,COMMITTED,40:967A,DIST/MANF SCH 2 DRUG,4200 FERRETT,4200,,FERRETT,,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"4200 FERRETT
BATON ROUGE, LA
(30.42159, -91.144464)"
1900112546,11/07/2019,1200,OTHER,COMMITTED,14:62.3,UNAU ENTRY INHAB DWELLING,1286 N 47TH ST,1286,N,47TH,ST,BATON ROUGE,LA,70802,1,C,1,1C1,7,NONE,"1286 N 47TH ST
BATON ROUGE, LA 70805
(30.460397, -91.142775)"
1900112502,11/07/2019,1108,ASSAULT,COMMITTED,14:35.3,DOMESTIC ABUSE BATTERY,791 N CARROLLTON AV,791,N,CARROLLTON,AV,BATON ROUGE,LA,70806,1,D,1,1D1,6,MELROSE EAST,"791 N CARROLLTON AV
BATON ROUGE, LA 70805
(30.456621, -91.12374)"
,11/07/2019,2210,SEXUAL ASSAULT,COMMITTED,14:42.1/V,RAPE/FORCIBLE (VAGINAL),,,,,,,,70805,4,E,1,4E1,5,NONE,
1900112521,11/07/2019,1156,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,2937 PLUSKAT ST,2937,,PLUSKAT,ST,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"2937 PLUSKAT ST
BATON ROUGE, LA 70805
(30.487251, -91.160098)"
1900112216,11/07/2019,1231,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,5772 ALEXANDER AV,5772,,ALEXANDER,AV,BATON ROUGE,LA,70805,4,E,1,4E1,5,NONE,"5772 ALEXANDER AV
BATON ROUGE, LA 70805
(30.50203, -91.162404)"
1900112404,11/07/2019,0126,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,1910 BRIGHTSIDE DR,1910,,BRIGHTSIDE,DR,BATON ROUGE,LA,70820,2,C,3,2C3,3,NONE,"1910 BRIGHTSIDE DR
BATON ROUGE, LA 70820
(30.387981, -91.179534)"
1900112585,11/07/2019,1536,NARCOTICS,COMMITTED,40:967C,POSS OF SCHEDULE 2 DRUGS,4200 FERRETT,4200,,FERRETT,,BATON ROUGE,LA,70808,2,B,1,2B1,12,NONE,"4200 FERRETT
BATON ROUGE, LA
(30.42159, -91.144464)"
1900112411,11/07/2019,0210,OTHER,COMMITTED,14:27,ATTEMPTED (Code Modifier),5713 SAINT KATHERINE AV,5713,,SAINT KATHERINE,AV,BATON ROUGE,LA,70805,4,F,2,4F2,5,NONE,"5713 SAINT KATHERINE AV
BATON ROUGE, LA
(30.498927, -91.133691)"
1900112626,11/07/2019,1804,OTHER,COMMITTED,14:106,OBSCENITY,8308 AIRLINE HW,8308,,AIRLINE,HW,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"8308 AIRLINE HW
BATON ROUGE, LA 70806
(30.4609, -91.101662)"
1900112536,11/07/2019,1940,HOMICIDE,ATTEMPTED,14:30.1/O,MURDER/OTHER 2ND DEGREE,452 W JOHNSON,452,W,JOHNSON,,BATON ROUGE,LA,70802,2,C,2,2C2,10,NONE,"452 W JOHNSON
BATON ROUGE, LA
(30.42442, -91.182051)"
1900112626,11/07/2019,1804,OTHER,COMMITTED,14:402,Contraband Penal Institution,8308 AIRLINE HW,8308,,AIRLINE,HW,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"8308 AIRLINE HW
BATON ROUGE, LA 70806
(30.4609, -91.101662)"
1900112626,11/07/2019,1804,NARCOTICS,COMMITTED,40:1023,POSS OF DRUG PARAPHERNALIA,8308 AIRLINE HW,8308,,AIRLINE,HW,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"8308 AIRLINE HW
BATON ROUGE, LA
(30.4609, -91.101662)"
1900112412,11/07/2019,0115,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,4137 PLANK RD,4137,,PLANK,RD,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"4137 PLANK RD
BATON ROUGE, LA 70805
(30.487666, -91.157315)"
1900113019,11/08/2019,2300,OTHER,COMMITTED,13:91.3,PURCH/POSS ALC PERS UNDER 21/CC,1100 BOB PETTIT,1100,,BOB PETTIT,,BATON ROUGE,LA,70820,,,,,12,NONE,"1100 BOB PETTIT
BATON ROUGE, LA 70820
(30.396322, -91.178968)"
1900112850,11/08/2019,1108,NARCOTICS,COMMITTED,40:967C,POSS OF SCHEDULE 2 DRUGS,9919 GWENADELLE DR,9919,,GWENADELLE,DR,BATON ROUGE,LA,70816,3,C,3,3C3,11,NONE,"9919 GWENADELLE DR
BATON ROUGE, LA 70816"
1900112846,11/08/2019,0100,INDIVIDUAL ROBBERY,COMMITTED,14:64,ARMED ROBBERY,6100 BLUE GRASS DR,6100,,BLUE GRASS,DR,BATON ROUGE,LA,70812,4,D,2,4D2,5,NONE,"6100 BLUE GRASS DR
BATON ROUGE, LA 70812
(30.512153, -91.130359)"
1900112828,11/08/2019,1145,THEFT,COMMITTED,14:72.2,MONETARY INSTRUMENT ABUSE,10432 S CHOCTAW DR,10432,S,CHOCTAW,DR,BATON ROUGE,LA,70815,3,B,2,3B2,6,NONE,"10432 S CHOCTAW DR
BATON ROUGE, LA 70805
(30.472175, -91.068325)"
1900113019,11/08/2019,2300,OTHER,COMMITTED,13:1018,DRINKING IN PUBLIC/CC,1100 BOB PETTIT,1100,,BOB PETTIT,,BATON ROUGE,LA,70820,,,,,12,NONE,"1100 BOB PETTIT
BATON ROUGE, LA 70820
(30.396322, -91.178968)"
1900112820,11/08/2019,1030,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,700 W I12 HW,700,W,I12,HW,BATON ROUGE,LA,70816,3,E,5,3E5,,,"700 W I12 HW
BATON ROUGE, LA 70816"
1900112954,11/08/2019,1510,BATTERY,COMMITTED,14:35.2,BATT/SIM OF THE INFIRM,760 MAXINE DR,760,,MAXINE,DR,BATON ROUGE,LA,70808,2,F,1,2F1,12,NONE,"760 MAXINE DR
BATON ROUGE, LA 70809
(30.382721, -91.123552)"
1900113015,11/08/2019,2228,OTHER,COMMITTED,13:91.3,PURCH/POSS ALC PERS UNDER 21/CC,1100 BOB PETTIT DR,1100,,BOB PETTIT,DR,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1100 BOB PETTIT DR
BATON ROUGE, LA
(30.396322, -91.178968)"
1900112773,11/08/2019,0000,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,1919 BOULEVARD DE PROVINCE,1919,,BOULEVARD DE PROVINCE,,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"1919 BOULEVARD DE PROVINCE
BATON ROUGE, LA 70816
(30.434035, -91.045716)"
1900112892,11/08/2019,0700,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,14015 FLORIDA BL,14015,,FLORIDA,BL,BATON ROUGE,LA,70819,3,D,3,3D3,4,NONE,"14015 FLORIDA BL
BATON ROUGE, LA 70189
(30.463672, -91.029019)"
1900113069,11/08/2019,1930,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,11999 LONGRIDGE AV,11999,,LONGRIDGE,AV,BATON ROUGE,LA,70816,3,F,2,3F2,8,NONE,"11999 LONGRIDGE AV
BATON ROUGE, LA
(30.42232, -91.047299)"
1900112942,11/08/2019,1729,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,13047 FLORIDA BL,13047,,FLORIDA,BL,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"13047 FLORIDA BL
BATON ROUGE, LA
(30.461898, -91.04023)"
1900113015,11/08/2019,2228,OTHER,COMMITTED,13:1018,DRINKING IN PUBLIC/CC,1100 BOB PETTIT DR,1100,,BOB PETTIT,DR,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1100 BOB PETTIT DR
BATON ROUGE, LA
(30.396322, -91.178968)"
1900112961,11/08/2019,1821,OTHER,ATTEMPTED,14:62.3,UNAU ENTRY INHAB DWELLING,1860 BLVD DE PROVINCE,1860,,BLVD DE PROVINCE,,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"1860 BLVD DE PROVINCE
BATON ROUGE, LA
(30.435964, -91.045712)"
1900112976,11/08/2019,1930,OTHER,COMMITTED,14:108,RESISTING AN OFFICER,10280 JANICE ST,10280,,JANICE,ST,BATON ROUGE,LA,70816,3,C,3,3C3,11,NONE,"10280 JANICE ST
BATON ROUGE, LA
(30.421223, -91.069501)"
1900112976,11/08/2019,1930,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,10280 JANICE ST,10280,,JANICE,ST,BATON ROUGE,LA,70816,3,C,3,3C3,11,NONE,"10280 JANICE ST
BATON ROUGE, LA
(30.421223, -91.069501)"
1900112776,11/08/2019,0700,NUISANCE,COMMITTED,13:63.3,ENT/REM AFTER FORB/CC,440 N 3RD ST,440,N,3RD,ST,BATON ROUGE,LA,70802,5,A,1,5A1,10,NONE,"440 N 3RD ST
BATON ROUGE, LA 70802
(30.451235, -91.188338)"
1900112863,11/08/2019,1318,THEFT,COMMITTED,14:70.4,ACCESS DEVICE FRAUD,5613 STRATFORD AV,5613,,STRATFORD,AV,BATON ROUGE,LA,70808,2,B,2,2B2,12,NONE,"5613 STRATFORD AV
BATON ROUGE, LA
(30.413686, -91.128078)"
1900112920,11/08/2019,1540,ASSAULT,COMMITTED,14:37.4/A,ASSAULT/ AGG FIREARM,4250 CHOCTAW DR,4250,,CHOCTAW,DR,BATON ROUGE,LA,70806,1,C,3,1C3,7,NONE,"4250 CHOCTAW DR
BATON ROUGE, LA 70805
(30.470391, -91.147987)"
1900113526,11/08/2019,0000,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,2322 BROCK PL,2322,,BROCK,PL,BATON ROUGE,LA,70807,4,B,3,4B3,2,NONE,"2322 BROCK PL
BATON ROUGE, LA 70805
(30.556563, -91.169054)"
